UserID,MovieID,Rating,Timestamp,Gender,Age,Occupation,Zip-code,Title,Genres,Year,genre_id,label
6,1947,5,978237767,F,50,9,55117,West Side Story (1961),Musical|Romance,1961,281,1
6,2966,5,978237273,F,50,9,55117,"Straight Story, The (1999)",Drama,1999,238,1
6,266,4,978237909,F,50,9,55117,Legends of the Fall (1994),Drama|Romance|War|Western,1994,255,1
6,17,4,978236383,F,50,9,55117,Sense and Sensibility (1995),Drama|Romance,1995,251,1
6,3699,4,978236567,F,50,9,55117,Starman (1984),Adventure|Drama|Romance|Sci-Fi,1984,128,1
6,1441,4,978236383,F,50,9,55117,Benny & Joon (1993),Comedy|Romance,1993,206,1
6,1088,5,978236670,F,50,9,55117,Dirty Dancing (1987),Musical|Romance,1987,281,1
6,912,4,978236122,F,50,9,55117,Casablanca (1942),Drama|Romance|War,1942,254,1
6,199,5,978237570,F,50,9,55117,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,1964,245,1
6,914,5,978237767,F,50,9,55117,My Fair Lady (1964),Musical|Romance,1964,281,1
6,3408,5,978238230,F,50,9,55117,Erin Brockovich (2000),Drama,2000,238,1
6,3624,4,978238256,F,50,9,55117,Shanghai Noon (2000),Action,2000,0,1
6,2396,4,978236809,F,50,9,55117,Shakespeare in Love (1998),Comedy|Romance,1998,206,1
6,1380,5,978237691,F,50,9,55117,Grease (1978),Comedy|Musical|Romance,1978,201,1
6,920,4,978238851,F,50,9,55117,Gone with the Wind (1939),Drama|Romance|War,1939,254,1
6,569,4,978236876,F,50,9,55117,Little Big League (1994),Children's|Comedy,1994,160,1
6,1674,4,978236567,F,50,9,55117,Witness (1985),Drama|Romance|Thriller,1985,253,1
6,3565,4,978238288,F,50,9,55117,Where the Heart Is (2000),Comedy|Drama,2000,185,1
6,1028,4,978237767,F,50,9,55117,Mary Poppins (1964),Children's|Comedy|Musical,1964,163,1
6,34,4,978237444,F,50,9,55117,Babe (1995),Children's|Comedy|Drama,1995,161,1
7,648,4,978234737,M,35,1,06810,Mission: Impossible (1996),Action|Adventure|Mystery,1996,27,1
7,861,4,978234874,M,35,1,06810,Supercop (1992),Action|Thriller,1992,92,1
7,2916,5,978234842,M,35,1,06810,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1990,34,1
7,1610,5,978234786,M,35,1,06810,"Hunt for Red October, The (1990)",Action|Thriller,1990,92,1
7,589,5,978234786,M,35,1,06810,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,1991,87,1
7,6,4,978234842,M,35,1,06810,Heat (1995),Action|Crime|Thriller,1995,63,1
7,442,4,978234632,M,35,1,06810,Demolition Man (1993),Action|Sci-Fi,1993,86,1
7,733,5,978234842,M,35,1,06810,"Rock, The (1996)",Action|Adventure|Thriller,1996,37,1
7,2353,5,978234874,M,35,1,06810,Enemy of the State (1998),Action|Thriller,1998,92,1
7,1196,5,978234632,M,35,1,06810,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,1980,21,1
7,2571,5,978234786,M,35,1,06810,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999,87,1
7,380,5,978234874,M,35,1,06810,True Lies (1994),Action|Adventure|Comedy|Romance,1994,13,1
7,1997,5,978234737,M,35,1,06810,"Exorcist, The (1973)",Horror,1973,273,1
7,1270,4,978234581,M,35,1,06810,Back to the Future (1985),Comedy|Sci-Fi,1985,210,1
7,457,5,978234786,M,35,1,06810,"Fugitive, The (1993)",Action|Thriller,1993,92,1
7,1573,4,978234874,M,35,1,06810,Face/Off (1997),Action|Sci-Fi|Thriller,1997,87,1
7,3753,4,978234737,M,35,1,06810,"Patriot, The (2000)",Action|Drama|War,2000,73,1
7,474,5,978234842,M,35,1,06810,In the Line of Fire (1993),Action|Thriller,1993,92,1
7,1722,4,978234874,M,35,1,06810,Tomorrow Never Dies (1997),Action|Romance|Thriller,1997,84,1
7,3256,5,978234874,M,35,1,06810,Patriot Games (1992),Action|Thriller,1992,92,1
7,1580,4,978234842,M,35,1,06810,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,1997,14,1
7,110,5,978234786,M,35,1,06810,Braveheart (1995),Action|Drama|War,1995,73,1
7,1221,4,978234659,M,35,1,06810,"Godfather: Part II, The (1974)",Action|Crime|Drama,1974,57,1
7,2028,5,978234786,M,35,1,06810,Saving Private Ryan (1998),Action|Drama|War,1998,73,1
7,480,4,978234607,M,35,1,06810,Jurassic Park (1993),Action|Adventure|Sci-Fi,1993,33,1
7,349,5,978234874,M,35,1,06810,Clear and Present Danger (1994),Action|Adventure|Thriller,1994,37,1
8,288,5,978229391,M,25,12,11413,Natural Born Killers (1994),Action|Thriller,1994,92,1
8,1466,4,978230052,M,25,12,11413,Donnie Brasco (1997),Crime|Drama,1997,216,1
8,1393,5,978229702,M,25,12,11413,Jerry Maguire (1996),Drama|Romance,1996,251,1
8,1682,4,978230852,M,25,12,11413,"Truman Show, The (1998)",Drama,1998,238,1
8,2916,5,978229172,M,25,12,11413,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1990,34,1
8,650,5,978230943,M,25,12,11413,Moll Flanders (1996),Drama,1996,238,1
8,296,5,978229857,M,25,12,11413,Pulp Fiction (1994),Crime|Drama,1994,216,1
8,3147,5,978230550,M,25,12,11413,"Green Mile, The (1999)",Drama|Thriller,1999,259,1
8,589,5,978229138,M,25,12,11413,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,1991,87,1
8,1836,4,978231592,M,25,12,11413,"Last Days of Disco, The (1998)",Drama,1998,238,1
8,150,4,978230611,M,25,12,11413,Apollo 13 (1995),Drama,1995,238,1
8,151,4,978231150,M,25,12,11413,Rob Roy (1995),Drama|Romance|War,1995,254,1
8,1,4,978233496,M,25,12,11413,Toy Story (1995),Animation|Children's|Comedy,1995,145,1
8,2858,5,978229817,M,25,12,11413,American Beauty (1999),Comedy|Drama,1999,185,1
8,1265,5,978229524,M,25,12,11413,Groundhog Day (1993),Comedy|Romance,1993,206,1
8,377,4,978229204,M,25,12,11413,Speed (1994),Action|Romance|Thriller,1994,84,1
8,2427,5,978229204,M,25,12,11413,"Thin Red Line, The (1998)",Action|Drama|War,1998,73,1
8,58,5,978230286,M,25,12,11413,"Postino, Il (The Postman) (1994)",Drama|Romance,1994,251,1
8,1840,4,978230577,M,25,12,11413,He Got Game (1998),Drama,1998,238,1
8,2571,5,978229172,M,25,12,11413,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999,87,1
8,1916,5,978229293,M,25,12,11413,Buffalo 66 (1998),Action|Comedy|Drama,1998,47,1
8,230,4,978231637,M,25,12,11413,Dolores Claiborne (1994),Drama|Thriller,1994,259,1
8,1120,4,978230391,M,25,12,11413,"People vs. Larry Flynt, The (1996)",Drama,1996,238,1
8,163,5,978229246,M,25,12,11413,Desperado (1995),Action|Romance|Thriller,1995,84,1
8,1411,5,978230391,M,25,12,11413,Hamlet (1996),Drama,1996,238,1
8,524,5,978230611,M,25,12,11413,Rudy (1993),Drama,1993,238,1
8,527,4,978229857,M,25,12,11413,Schindler's List (1993),Drama|War,1993,261,1
8,1701,4,978231659,M,25,12,11413,Deconstructing Harry (1997),Comedy|Drama,1997,185,1
8,1274,5,978233462,M,25,12,11413,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,1988,105,1
8,741,5,978233526,M,25,12,11413,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,1995,158,1
8,1704,5,978229900,M,25,12,11413,Good Will Hunting (1997),Drama,1997,238,1
8,2291,5,978229702,M,25,12,11413,Edward Scissorhands (1990),Drama|Romance,1990,251,1
8,1639,5,978229702,M,25,12,11413,Chasing Amy (1997),Drama|Romance,1997,251,1
8,3528,4,978231687,M,25,12,11413,"Prince of Tides, The (1991)",Drama|Romance,1991,251,1
8,608,5,978229857,M,25,12,11413,Fargo (1996),Crime|Drama|Thriller,1996,224,1
8,465,5,978231173,M,25,12,11413,Heaven & Earth (1993),Action|Drama|War,1993,73,1
8,2442,4,978230550,M,25,12,11413,Hilary and Jackie (1998),Drama,1998,238,1
8,1357,4,978230800,M,25,12,11413,Shine (1996),Drama|Romance,1996,251,1
8,73,4,978230286,M,25,12,11413,"Misérables, Les (1995)",Drama|Musical,1995,245,1
8,3246,4,978230391,M,25,12,11413,Malcolm X (1992),Drama,1992,238,1
8,1573,4,978228960,M,25,12,11413,Face/Off (1997),Action|Sci-Fi|Thriller,1997,87,1
8,105,4,978232056,M,25,12,11413,"Bridges of Madison County, The (1995)",Drama|Romance,1995,251,1
8,1210,4,978228789,M,25,12,11413,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,1983,30,1
8,1213,5,978229817,M,25,12,11413,GoodFellas (1990),Crime|Drama,1990,216,1
8,253,5,978230943,M,25,12,11413,Interview with the Vampire (1994),Drama|Horror,1994,243,1
8,3105,4,978230666,M,25,12,11413,Awakenings (1990),Drama,1990,238,1
8,3107,5,978229246,M,25,12,11413,Backdraft (1991),Action|Drama,1991,64,1
8,1721,5,978230800,M,25,12,11413,Titanic (1997),Drama|Romance,1997,251,1
8,3256,5,978229347,M,25,12,11413,Patriot Games (1992),Action|Thriller,1992,92,1
8,908,5,978228882,M,25,12,11413,North by Northwest (1959),Drama|Thriller,1959,259,1
8,1653,5,978230886,M,25,12,11413,Gattaca (1997),Drama|Sci-Fi|Thriller,1997,258,1
8,1580,4,978229293,M,25,12,11413,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,1997,14,1
8,110,5,978229172,M,25,12,11413,Braveheart (1995),Action|Drama|War,1995,73,1
8,111,5,978228832,M,25,12,11413,Taxi Driver (1976),Drama|Thriller,1976,259,1
8,3259,4,978231571,M,25,12,11413,Far and Away (1992),Drama|Romance,1992,251,1
8,3186,4,978230852,M,25,12,11413,"Girl, Interrupted (1999)",Drama,1999,238,1
8,1589,4,978230943,M,25,12,11413,Cop Land (1997),Crime|Drama|Mystery,1997,219,1
8,14,4,978230756,M,25,12,11413,Nixon (1995),Drama,1995,238,1
8,2028,5,978229138,M,25,12,11413,Saving Private Ryan (1998),Action|Drama|War,1998,73,1
8,337,5,978230248,M,25,12,11413,What's Eating Gilbert Grape (1993),Drama,1993,238,1
8,265,4,978229571,M,25,12,11413,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,1992,251,1
8,16,4,978230095,M,25,12,11413,Casino (1995),Drama|Thriller,1995,259,1
8,266,4,978231614,M,25,12,11413,Legends of the Fall (1994),Drama|Romance|War|Western,1994,255,1
8,17,4,978229571,M,25,12,11413,Sense and Sensibility (1995),Drama|Romance,1995,251,1
8,480,5,978228960,M,25,12,11413,Jurassic Park (1993),Action|Adventure|Sci-Fi,1993,33,1
8,269,4,978231121,M,25,12,11413,My Crazy Life (Mi vida loca) (1993),Drama,1993,238,1
8,555,4,978229204,M,25,12,11413,True Romance (1993),Action|Crime|Romance,1993,61,1
8,1730,4,978230013,M,25,12,11413,Kundun (1997),Drama,1997,238,1
8,3265,5,978229138,M,25,12,11413,Hard-Boiled (Lashou shentan) (1992),Action|Crime,1992,56,1
8,1735,4,978229614,M,25,12,11413,Great Expectations (1998),Drama|Romance,1998,251,1
8,3267,5,978229204,M,25,12,11413,"Mariachi, El (1992)",Action|Thriller,1992,92,1
8,3481,4,978228882,M,25,12,11413,High Fidelity (2000),Comedy,2000,176,1
8,2396,5,978229524,M,25,12,11413,Shakespeare in Love (1998),Comedy|Romance,1998,206,1
8,2686,4,978230152,M,25,12,11413,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,1998,247,1
8,24,4,978230966,M,25,12,11413,Powder (1995),Drama|Sci-Fi,1995,257,1
8,25,5,978229477,M,25,12,11413,Leaving Las Vegas (1995),Drama|Romance,1995,251,1
8,349,4,978229347,M,25,12,11413,Clear and Present Danger (1994),Action|Adventure|Thriller,1994,37,1
8,562,5,978230184,M,25,12,11413,Welcome to the Dollhouse (1995),Comedy|Drama,1995,185,1
8,2329,5,978229900,M,25,12,11413,American History X (1998),Drama,1998,238,1
8,1673,5,978230356,M,25,12,11413,Boogie Nights (1997),Drama,1997,238,1
8,1678,5,978230649,M,25,12,11413,"Joy Luck Club, The (1993)",Drama,1993,238,1
8,2692,5,978229138,M,25,12,11413,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,1998,61,1
8,1027,4,978232203,M,25,12,11413,Robin Hood: Prince of Thieves (1991),Drama,1991,238,1
8,2699,5,978229347,M,25,12,11413,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,1990,52,1
8,36,4,978230013,M,25,12,11413,Dead Man Walking (1995),Drama,1995,238,1
9,2268,4,978226495,M,25,17,61614,"Few Good Men, A (1992)",Crime|Drama,1992,216,1
9,1466,4,978226248,M,25,17,61614,Donnie Brasco (1997),Crime|Drama,1997,216,1
9,1682,4,978226302,M,25,17,61614,"Truman Show, The (1998)",Drama,1998,238,1
9,3793,4,978225581,M,25,17,61614,X-Men (2000),Action|Sci-Fi,2000,86,1
9,720,4,978225898,M,25,17,61614,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,1996,143,1
9,47,5,978226093,M,25,17,61614,Seven (Se7en) (1995),Crime|Thriller,1995,233,1
9,3147,4,978226081,M,25,17,61614,"Green Mile, The (1999)",Drama|Thriller,1999,259,1
9,1617,4,978225924,M,25,17,61614,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1997,227,1
9,2278,4,978226665,M,25,17,61614,Ronin (1998),Action|Crime|Thriller,1998,63,1
9,223,4,978226165,M,25,17,61614,Clerks (1994),Comedy,1994,176,1
9,3298,4,978225686,M,25,17,61614,Boiler Room (2000),Drama,2000,238,1
9,1,5,978225952,M,25,17,61614,Toy Story (1995),Animation|Children's|Comedy,1995,145,1
9,2858,4,978225333,M,25,17,61614,American Beauty (1999),Comedy|Drama,1999,185,1
9,50,4,978225333,M,25,17,61614,"Usual Suspects, The (1995)",Crime|Thriller,1995,233,1
9,1265,4,978226066,M,25,17,61614,Groundhog Day (1993),Comedy|Romance,1993,206,1
9,590,5,978226434,M,25,17,61614,Dances with Wolves (1990),Adventure|Drama|Western,1990,130,1
9,2355,4,978226054,M,25,17,61614,"Bug's Life, A (1998)",Animation|Children's|Comedy,1998,145,1
9,593,5,978225314,M,25,17,61614,"Silence of the Lambs, The (1991)",Drama|Thriller,1991,259,1
9,2571,5,978225984,M,25,17,61614,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999,87,1
9,300,4,978226277,M,25,17,61614,Quiz Show (1994),Drama,1994,238,1
9,1777,4,978226291,M,25,17,61614,"Wedding Singer, The (1998)",Comedy|Romance,1998,206,1
9,162,4,978226023,M,25,17,61614,Crumb (1994),Documentary,1994,234,1
9,524,4,978226599,M,25,17,61614,Rudy (1993),Drama,1993,238,1
9,527,5,978225303,M,25,17,61614,Schindler's List (1993),Drama|War,1993,261,1
9,529,5,978226564,M,25,17,61614,Searching for Bobby Fischer (1993),Drama,1993,238,1
9,457,5,978226006,M,25,17,61614,"Fugitive, The (1993)",Action|Thriller,1993,92,1
9,1704,4,978225924,M,25,17,61614,Good Will Hunting (1997),Drama,1997,238,1
9,745,4,978225898,M,25,17,61614,"Close Shave, A (1995)",Animation|Comedy|Thriller,1995,155,1
9,2294,4,978226678,M,25,17,61614,Antz (1998),Animation|Children's,1998,144,1
9,1921,4,978226368,M,25,17,61614,Pi (1998),Sci-Fi|Thriller,1998,294,1
9,1639,4,978226109,M,25,17,61614,Chasing Amy (1997),Drama|Romance,1997,251,1
9,1923,5,978226165,M,25,17,61614,There's Something About Mary (1998),Comedy,1998,176,1
9,1060,4,978226261,M,25,17,61614,Swingers (1996),Comedy|Drama,1996,185,1
9,318,5,978225883,M,25,17,61614,"Shawshank Redemption, The (1994)",Drama,1994,238,1
9,608,4,978225898,M,25,17,61614,Fargo (1996),Crime|Drama|Thriller,1996,224,1
9,1358,4,978226207,M,25,17,61614,Sling Blade (1996),Drama|Thriller,1996,259,1
9,3751,4,978224859,M,25,17,61614,Chicken Run (2000),Animation|Children's|Comedy,2000,145,1
9,1210,4,978224893,M,25,17,61614,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,1983,30,1
9,1213,4,978225314,M,25,17,61614,GoodFellas (1990),Crime|Drama,1990,216,1
9,2302,4,978226463,M,25,17,61614,My Cousin Vinny (1992),Comedy,1992,176,1
9,1500,4,978226123,M,25,17,61614,Grosse Pointe Blank (1997),Comedy|Crime,1997,177,1
9,2959,4,978226123,M,25,17,61614,Fight Club (1999),Drama,1999,238,1
9,1148,4,978225333,M,25,17,61614,"Wrong Trousers, The (1993)",Animation|Comedy,1993,154,1
9,2166,4,978226197,M,25,17,61614,Return to Paradise (1998),Drama|Romance,1998,251,1
9,1721,5,978226248,M,25,17,61614,Titanic (1997),Drama|Romance,1997,251,1
9,3253,4,978226165,M,25,17,61614,Wayne's World (1992),Comedy,1992,176,1
9,3255,4,978226216,M,25,17,61614,"League of Their Own, A (1992)",Comedy|Drama,1992,185,1
9,1653,4,978226619,M,25,17,61614,Gattaca (1997),Drama|Sci-Fi|Thriller,1997,258,1
9,1584,5,978226233,M,25,17,61614,Contact (1997),Drama|Sci-Fi,1997,257,1
9,1221,4,978224908,M,25,17,61614,"Godfather: Part II, The (1974)",Action|Crime|Drama,1974,57,1
9,1223,4,978225968,M,25,17,61614,"Grand Day Out, A (1992)",Animation|Comedy,1992,154,1
9,2890,5,978226291,M,25,17,61614,Three Kings (1999),Drama|War,1999,261,1
9,2028,5,978225908,M,25,17,61614,Saving Private Ryan (1998),Action|Drama|War,1998,73,1
9,3114,4,978225952,M,25,17,61614,Toy Story 2 (1999),Animation|Children's|Comedy,1999,145,1
9,16,4,978226599,M,25,17,61614,Casino (1995),Drama|Thriller,1995,259,1
9,480,4,978226448,M,25,17,61614,Jurassic Park (1993),Action|Adventure|Sci-Fi,1993,33,1
9,1089,4,978225968,M,25,17,61614,Reservoir Dogs (1992),Crime|Thriller,1992,233,1
9,912,4,978224879,M,25,17,61614,Casablanca (1942),Drama|Romance|War,1942,254,1
9,3408,4,978225570,M,25,17,61614,Erin Brockovich (2000),Drama,2000,238,1
9,3623,4,978225671,M,25,17,61614,Mission: Impossible 2 (2000),Action|Thriller,2000,92,1
9,778,5,978226248,M,25,17,61614,Trainspotting (1996),Drama,1996,238,1
9,994,4,978226328,M,25,17,61614,Big Night (1996),Drama,1996,238,1
9,1307,4,978225429,M,25,17,61614,When Harry Met Sally... (1989),Comedy|Romance,1989,206,1
9,25,4,978226041,M,25,17,61614,Leaving Las Vegas (1995),Drama|Romance,1995,251,1
9,2324,5,978226066,M,25,17,61614,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,1997,185,1
9,349,4,978226564,M,25,17,61614,Clear and Present Danger (1994),Action|Adventure|Thriller,1994,37,1
9,2762,4,978225984,M,25,17,61614,"Sixth Sense, The (1999)",Thriller,1999,297,1
9,1961,5,978224859,M,25,17,61614,Rain Man (1988),Drama,1988,238,1
9,2692,4,978225429,M,25,17,61614,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,1998,61,1
10,2622,5,978228212,F,35,1,95370,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,1999,192,1
10,648,4,978224925,F,35,1,95370,Mission: Impossible (1996),Action|Adventure|Mystery,1996,27,1
10,3358,5,978226378,F,35,1,95370,Defending Your Life (1991),Comedy|Romance,1991,206,1
10,1682,5,978226319,F,35,1,95370,"Truman Show, The (1998)",Drama,1998,238,1
10,1756,4,978228655,F,35,1,95370,"Prophecy II, The (1998)",Horror,1998,273,1
10,2125,5,979167795,F,35,1,95370,Ever After: A Cinderella Story (1998),Drama|Romance,1998,251,1
10,2054,4,978229409,F,35,1,95370,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,1989,110,1
10,1253,5,978226866,F,35,1,95370,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,1951,257,1
10,720,5,979775240,F,35,1,95370,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,1996,143,1
10,3500,5,978228153,F,35,1,95370,Mr. Saturday Night (1992),Comedy|Drama,1992,185,1
10,1257,5,978227300,F,35,1,95370,Better Off Dead... (1985),Comedy,1985,176,1
10,3501,5,978228911,F,35,1,95370,Murphy's Romance (1985),Comedy|Romance,1985,206,1
10,2997,4,978226026,F,35,1,95370,Being John Malkovich (1999),Comedy,1999,176,1
10,653,4,978227051,F,35,1,95370,Dragonheart (1996),Action|Adventure|Fantasy,1996,23,1
10,1831,5,979776206,F,35,1,95370,Lost in Space (1998),Action|Sci-Fi|Thriller,1998,87,1
10,3363,5,978227696,F,35,1,95370,American Graffiti (1973),Comedy|Drama,1973,185,1
10,587,5,978227028,F,35,1,95370,Ghost (1990),Comedy|Romance|Thriller,1990,208,1
10,588,4,978225900,F,35,1,95370,Aladdin (1992),Animation|Children's|Comedy|Musical,1992,146,1
10,589,4,978226128,F,35,1,95370,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,1991,87,1
10,1690,4,978230253,F,35,1,95370,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1997,76,1
10,3296,4,978226103,F,35,1,95370,To Sir with Love (1967),Drama,1967,238,1
10,150,5,978226319,F,35,1,95370,Apollo 13 (1995),Drama,1995,238,1
10,2496,4,978227087,F,35,1,95370,Blast from the Past (1999),Comedy|Romance,1999,206,1
10,1,5,978226474,F,35,1,95370,Toy Story (1995),Animation|Children's|Comedy,1995,145,1
10,2497,4,978229979,F,35,1,95370,Message in a Bottle (1999),Romance,1999,289,1
10,2,5,979168267,F,35,1,95370,Jumanji (1995),Adventure|Children's|Fantasy,1995,115,1
10,2498,4,979776161,F,35,1,95370,My Favorite Martian (1999),Comedy|Sci-Fi,1999,210,1
10,7,4,978227763,F,35,1,95370,Sabrina (1995),Comedy|Romance,1995,206,1
10,2133,4,978229171,F,35,1,95370,Adventures in Babysitting (1987),Adventure|Comedy,1987,120,1
10,2135,4,978224779,F,35,1,95370,Doctor Dolittle (1967),Adventure|Musical,1967,134,1
10,3948,4,978295480,F,35,1,95370,Meet the Parents (2000),Comedy,2000,176,1
10,2136,4,978230063,F,35,1,95370,"Nutty Professor, The (1963)",Comedy,1963,176,1
10,2137,4,978227842,F,35,1,95370,Charlotte's Web (1973),Animation|Children's,1973,144,1
10,1408,4,978227188,F,35,1,95370,"Last of the Mohicans, The (1992)",Action|Romance|War,1992,85,1
10,802,5,978226425,F,35,1,95370,Phenomenon (1996),Drama|Romance,1996,251,1
10,1409,5,978229624,F,35,1,95370,Michael (1996),Comedy|Romance,1996,206,1
10,1265,5,979167660,F,35,1,95370,Groundhog Day (1993),Comedy|Romance,1993,206,1
10,1339,5,979168036,F,35,1,95370,Bram Stoker's Dracula (1992),Horror|Romance,1992,276,1
10,1269,5,978226500,F,35,1,95370,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,1944,205,1
10,1196,5,979168108,F,35,1,95370,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,1980,21,1
10,590,5,978227646,F,35,1,95370,Dances with Wolves (1990),Adventure|Drama|Western,1990,130,1
10,1197,5,979167660,F,35,1,95370,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,1987,13,1
10,1198,5,978225630,F,35,1,95370,Raiders of the Lost Ark (1981),Action|Adventure,1981,1,1
10,2640,5,979168210,F,35,1,95370,Superman (1978),Action|Adventure|Sci-Fi,1978,33,1
10,592,4,978227263,F,35,1,95370,Batman (1989),Action|Adventure|Crime|Drama,1989,17,1
10,594,5,978226913,F,35,1,95370,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,1937,152,1
10,2716,4,978225952,F,35,1,95370,Ghostbusters (1984),Comedy|Horror,1984,195,1
10,595,5,980638533,F,35,1,95370,Beauty and the Beast (1991),Animation|Children's|Musical,1991,152,1
10,2717,4,979775973,F,35,1,95370,Ghostbusters II (1989),Comedy|Horror,1989,195,1
10,2571,5,979168108,F,35,1,95370,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999,87,1
10,596,4,978228174,F,35,1,95370,Pinocchio (1940),Animation|Children's,1940,144,1
10,3447,5,980638373,F,35,1,95370,"Good Earth, The (1937)",Drama,1937,238,1
10,597,4,978224375,F,35,1,95370,Pretty Woman (1990),Comedy|Romance,1990,206,1
10,2140,5,979168295,F,35,1,95370,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,1982,172,1
10,1411,4,978226287,F,35,1,95370,Hamlet (1996),Drama,1996,238,1
10,2072,4,978230923,F,35,1,95370,"'burbs, The (1989)",Comedy,1989,176,1
10,1270,4,978225735,F,35,1,95370,Back to the Future (1985),Comedy|Sci-Fi,1985,210,1
10,1271,5,978226349,F,35,1,95370,Fried Green Tomatoes (1991),Drama,1991,238,1
10,2078,4,978227646,F,35,1,95370,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,1967,146,1
10,1278,5,978225922,F,35,1,95370,Young Frankenstein (1974),Comedy|Horror,1974,195,1
10,745,5,979168564,F,35,1,95370,"Close Shave, A (1995)",Animation|Comedy|Thriller,1995,155,1
10,3451,5,978226739,F,35,1,95370,Guess Who's Coming to Dinner (1967),Comedy|Drama,1967,185,1
10,1921,4,978227503,F,35,1,95370,Pi (1998),Sci-Fi|Thriller,1998,294,1
10,1923,5,978228288,F,35,1,95370,There's Something About Mary (1998),Comedy,1998,176,1
10,3386,4,978227379,F,35,1,95370,JFK (1991),Drama|Mystery,1991,247,1
10,2657,4,978224779,F,35,1,95370,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,1975,197,1
10,1784,5,979168470,F,35,1,95370,As Good As It Gets (1997),Comedy|Drama,1997,185,1
10,316,5,978227503,F,35,1,95370,Stargate (1994),Action|Adventure|Sci-Fi,1994,33,1
10,317,4,978228625,F,35,1,95370,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,1994,162,1
10,318,4,979775159,F,35,1,95370,"Shawshank Redemption, The (1994)",Drama,1994,238,1
10,248,5,978229811,F,35,1,95370,Houseguest (1994),Comedy,1994,176,1
10,2080,4,978226866,F,35,1,95370,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,1955,147,1
10,2081,5,978228053,F,35,1,95370,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,1989,147,1
10,1282,5,978224549,F,35,1,95370,Fantasia (1940),Animation|Children's|Musical,1940,152,1
10,1356,5,978227871,F,35,1,95370,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,1996,33,1
10,750,4,979775386,F,35,1,95370,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,1963,296,1
10,1357,5,978227625,F,35,1,95370,Shine (1996),Drama|Romance,1996,251,1
10,2087,5,979775738,F,35,1,95370,Peter Pan (1953),Animation|Children's|Fantasy|Musical,1953,150,1
10,1286,5,979167906,F,35,1,95370,Somewhere in Time (1980),Drama|Romance,1980,251,1
10,2804,5,978227003,F,35,1,95370,"Christmas Story, A (1983)",Comedy|Drama,1983,185,1
10,2662,4,978227529,F,35,1,95370,"War of the Worlds, The (1953)",Action|Sci-Fi|War,1953,90,1
10,3466,5,979168267,F,35,1,95370,Heart and Souls (1993),Comedy|Fantasy,1993,192,1
10,2300,5,978225682,F,35,1,95370,"Producers, The (1968)",Comedy|Musical,1968,200,1
10,253,5,978228886,F,35,1,95370,Interview with the Vampire (1994),Drama|Horror,1994,243,1
10,2599,5,979168618,F,35,1,95370,Election (1999),Comedy,1999,176,1
